diamond 17 基本站点信息  632
55299 3129 9204 4508.0 6 1 那曲                   
55437 3017 8115 3901.1 6 1 普兰                   
55472 3057 8838 4673.9 6 1 申扎                   
55493 3029 9106 4201.1 6 1 当雄                   
55569 2905 8738 4001.1 6 1 拉孜                   
55578 2915 8853 3837.0 6 1 日喀则                 
55585 2926 9010 3810.9 6 1 尼木                   
55591 2940 9108 3650.1 6 1 拉萨                   
55598 2915 9146 3553.2 6 1 泽当                   
55664 2838 8705 4301.7 6 1 定日                   
55680 2855 8936 4041.0 6 1 江孜                   
55690 2759 9157 4281.0 6 1 错那                   
55696 2825 9228 3861.0 6 1 隆子                   
55773 2744 8905 4301.2 6 1 帕里                   
56004 3413 9226 4534.3 6 1 托托河                 
56018 3254 9518 4068.5 6 1 杂多                   
56021 3408 9547 4176.4 6 1 曲麻莱                 
56029 3301 9701 3682.2 6 1 玉树                   
56033 3455 9813 4273.3 6 1 玛多                   
56034 3348 9708 4417.5 6 1 清水河                 
56038 3259 9806 4201.0 6 1 石渠                   
56041 3416 9912 4212.1 6 1 中心站                 
56043 3428 10015 3720.0 6 1 果洛                  
56046 3345 9939 3968.5 6 1 达日                   
56065 3444 10136 3501.0 6 1 河南                  
56067 3326 10129 3630.0 6 1 久治                  
56074 3400 10205 3473.2 6 1 玛曲                  
56079 3335 10258 3441.1 6 1 若尔盖                
56080 3500 10254 2910.5 6 1 合作                  
56093 3426 10401 2315.8 6 1 岷县                  
56096 3324 10455 1081.7 6 1 武都                  
56106 3153 9347 4023.8 6 1 索县                   
56116 3125 9536 3874.0 6 1 丁青                   
56125 3212 9629 3645.0 6 1 囊谦                   
56137 3109 9710 3307.1 6 1 昌都                   
56144 3144 9834 3199.3 6 1 德格                   
56146 3137 10000 3394.2 6 1 甘孜                  
56151 3256 10045 3530.0 6 1 班玛                  
56152 3217 10020 3895.8 6 1 色达                  
56167 3059 10107 2958.7 6 1 道孚                  
56172 3154 10214 2665.9 6 1 马尔康                
56173 3248 10233 3492.7 6 1 红原                  
56178 3100 10221 2368.6 6 1 小金                  
56182 3239 10334 2852.1 6 1 松潘                  
56188 3059 10340 707.0 6 1 都江堰                 
56193 3225 10431 877.4 6 1 平武                   
